_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
f975c7a30595269de6a2f2debe380fe7,1-755b5fdfbd5c5348fccdea7984648bb6,2018-5-9,Paraíso,-23.57677,-46.63933,73420,39,14,19,37,21,15,5,38,REABASTECER,129
a30598de033c05dba00e1a1099e59a3a,1-b0f4bdbb0e73a209052c53b671cc7291,2018-5-10,Paraíso,-23.57677,-46.63933,70717,32,9,14,37,19,10,43,34,REABASTECER,130
d6bd9c770ca5d117d3f9f312ddb8f87d,1-b0f4bdbb0e73a209052c53b671cc7291,2018-5-10,Paraíso,-23.57677,-46.63933,70717,32,9,14,37,19,10,43,34,REABASTECER,130
ec4f6f1a13edaa156c3ad65bd46602d3,1-18215731dcf8b70eaeb5df8df3ad74c5,2018-5-11,Paraíso,-23.57677,-46.63933,72227,23,65,5,36,16,6,38,32,NORMAL,131
8128f3b9cc23f39ab1a5ae05abe6f926,1-18215731dcf8b70eaeb5df8df3ad74c5,2018-5-11,Paraíso,-23.57677,-46.63933,72227,23,65,5,36,16,6,38,32,NORMAL,131
24f5317343df0b9f1726a8558fb723fe,1-a21fa86c4fc44a0dc399d81eddd3185a,2018-5-12,Paraíso,-23.57677,-46.63933,71509,11,55,65,30,13,43,36,28,NORMAL,132
e8f0173533dccc8bcee891245cea5ac3,1-2391de8f83c77a57e64f79a0ba7db713,2018-5-13,Paraíso,-23.57677,-46.63933,71617,86,52,59,30,9,39,32,22,NORMAL,133
ac6b7c85860049267c7010dc0577ac19,1-71ad3193cc2f86d0b64243a20892bb82,2018-5-16,Paraíso,-23.57677,-46.63933,70937,60,27,34,19,40,32,17,12,NORMAL,136
285868e2fbb191b4665f66bd9a4d1438,1-683d70c316b3df8ce4937d466b973526,2018-5-19,Paraíso,-23.57677,-46.63933,72793,30,13,11,14,30,28,7,37,NORMAL,139
9a5a64e042ff725dd67012828ec94995,1-71233a622817e252f7189d77717692ef,2018-5-21,Paraíso,-23.57677,-46.63933,71181,10,65,65,3,23,23,43,27,REABASTECER,141
adc761eff780033487fe20f4b9e4b21a,1-2a88d23de3c95a5a6ae53abf1bc78887,2018-5-22,Paraíso,-23.57677,-46.63933,74052,86,55,57,43,20,20,37,24,NORMAL,142
f0def21029e3412ab6f37637842f8a59,1-2a88d23de3c95a5a6ae53abf1bc78887,2018-5-22,Paraíso,-23.57677,-46.63933,74052,86,55,57,43,20,20,37,24,NORMAL,142
c8519bfed57e7d0b54f863da6011bafe,1-bb3c6f5d6c334c50874438a3d8fdb2f3,2018-5-23,Paraíso,-23.57677,-46.63933,70982,76,51,50,37,16,19,34,21,NORMAL,143
e8f0173533dccc8bcee891245ca6cd5b,1-48b0cf9d187064f69b2b8095b7302861,2018-5-24,Paraíso,-23.57677,-46.63933,74035,63,45,42,37,11,13,32,19,NORMAL,144
b1792990061e28c0f1149a8c9402d909,1-4be23ff22102c8a7d2c6863412a069ac,2018-5-25,Paraíso,-23.57677,-46.63933,72513,53,36,38,33,7,13,29,14,NORMAL,145
26277e6a4c02f07898cd00b1989efde7,1-4667607dcd6ba6022c0737fa7a647c83,2018-5-27,Paraíso,-23.57677,-46.63933,72488,34,21,18,26,43,11,22,6,REABASTECER,147
4c7a2ca3678d21818f51fe21cc55b4b1,1-4667607dcd6ba6022c0737fa7a647c83,2018-5-27,Paraíso,-23.57677,-46.63933,72488,34,21,18,26,43,11,22,6,REABASTECER,147
8618e78130b7c3d3cbdaf5bbff93a6b4,1-4fb8c6114a467727e5e027a3990b743d,2018-5-29,Paraíso,-23.57677,-46.63933,71081,13,14,1,22,36,7,16,37,REABASTECER,149
7ed05f233bb5dcc97fef90bc1a730321,1-59c67da7475c9b2e948693ec7274a4a6,2018-5-30,Paraíso,-23.57677,-46.63933,72639,6,5,65,19,34,2,11,33,NORMAL,150
e8f0173533dccc8bcee891245ca76163,1-59c67da7475c9b2e948693ec7274a4a6,2018-5-30,Paraíso,-23.57677,-46.63933,72639,6,5,65,19,34,2,11,33,NORMAL,150
28fa9376c93198998c39eccbee2c5e77,1-888e28ee26411280d863d1172b2ae74e,2018-6-1,Paraíso,-23.57677,-46.63933,74057,86,65,61,19,28,43,9,30,NORMAL,151
a33bffdac8bbed86cd2426e00856b372,1-27b7c0f0b6829f81df42c89e83c402e6,2018-6-2,Paraíso,-23.57677,-46.63933,73250,76,55,54,18,23,39,7,24,NORMAL,152
d185a38244a071090798dbf981810106,1-53ebac73667c853f2661544e562733dd,2018-6-3,Paraíso,-23.57677,-46.63933,72465,66,46,46,13,18,36,4,22,REABASTECER,153
a20d6d9180c8498f4cd48872d9ebc206,1-a9370a4b5a50d8654e80c193113ce4bb,2018-6-4,Paraíso,-23.57677,-46.63933,71019,55,42,41,7,14,31,43,19,NORMAL,154
a15e0e2c3b68aa19ecace6eb6c354178,1-a9370a4b5a50d8654e80c193113ce4bb,2018-6-4,Paraíso,-23.57677,-46.63933,71019,55,42,41,7,14,31,43,19,NORMAL,154
7ed05f233bb5dcc97fef90bc1a7d5853,1-a087f35d988d92c311f9dc3eb6cff529,2018-6-5,Paraíso,-23.57677,-46.63933,70208,45,36,35,4,8,26,40,15,REABASTECER,155
ac6b7c85860049267c7010dc05b9c40d,1-5df03e02fca33ec2d05f4316e6052332,2018-6-6,Paraíso,-23.57677,-46.63933,72918,32,26,30,43,2,20,34,12,REABASTECER,156
aef589db1b6c909f47f67ec6c91bb02f,1-b53f8e330accf616cdf5fa9b3861cff4,2018-6-7,Paraíso,-23.57677,-46.63933,70445,24,21,25,39,43,17,28,10,NORMAL,157
7ed05f233bb5dcc97fef90bc1a7d6598,1-2f4701afc67ad1332476886403ca2a6a,2018-6-8,Paraíso,-23.57677,-46.63933,71440,17,15,15,39,39,12,26,4,NORMAL,158
f0def21029e3412ab6f3763784f23b24,1-df2484ecb4520add6affd1d3fe87d947,2018-6-10,Paraíso,-23.57677,-46.63933,73829,86,65,65,38,31,6,18,37,REABASTECER,160
c6a6dd47f3a7bf26b6bbdafb2d5ecc0f,1-df2484ecb4520add6affd1d3fe87d947,2018-6-10,Paraíso,-23.57677,-46.63933,73829,86,65,65,38,31,6,18,37,REABASTECER,160
fd8b514cbe303e0558a8a10ef0af8c69,1-df2484ecb4520add6affd1d3fe87d947,2018-6-10,Paraíso,-23.57677,-46.63933,73829,86,65,65,38,31,6,18,37,REABASTECER,160
adc761eff780033487fe20f4b9588c52,1-90becc7cca97b3c6e1e482e2baca973e,2018-6-11,Paraíso,-23.57677,-46.63933,70424,75,63,56,33,29,43,14,34,NORMAL,161
28fa9376c93198998c39eccbee900dfa,1-90becc7cca97b3c6e1e482e2baca973e,2018-6-11,Paraíso,-23.57677,-46.63933,70424,75,63,56,33,29,43,14,34,NORMAL,161
28fa9376c93198998c39eccbee2c7010,1-936e26624edf48f0a73d5c9d39579816,2018-6-12,Paraíso,-23.57677,-46.63933,72151,67,60,49,31,24,38,9,28,NORMAL,162
77f9c0081c61cc34a88112f8cd6873b3,1-e8745be156c7d37a57ed90afa96d64c1,2018-6-13,Paraíso,-23.57677,-46.63933,70101,56,55,42,26,20,34,6,26,REABASTECER,163
d185a38244a071090798dbf98162a123,1-e8745be156c7d37a57ed90afa96d64c1,2018-6-13,Paraíso,-23.57677,-46.63933,70101,56,55,42,26,20,34,6,26,REABASTECER,163
c0b0882b517d7efca70c01623a0a9dae,1-69f7fa777b801f78dde7d5a469705a6d,2018-6-14,Paraíso,-23.57677,-46.63933,73739,44,52,36,25,16,29,43,22,NORMAL,164
6519905fb2fb9162eae97aa083dd4a8e,1-c5171520d3fc9820e78843a742df9f3f,2018-6-15,Paraíso,-23.57677,-46.63933,72809,33,46,26,24,14,25,39,18,NORMAL,165
fad5b0cfdf4e06987348c0ff06eeb684,1-4bc80b410c3b19fb575814c82b92a7b9,2018-6-18,Paraíso,-23.57677,-46.63933,72495,86,29,8,17,4,22,29,6,NORMAL,168
70f8557abc97fe3340747f2eec98ef4b,1-4bc80b410c3b19fb575814c82b92a7b9,2018-6-18,Paraíso,-23.57677,-46.63933,72495,86,29,8,17,4,22,29,6,NORMAL,168
7ed05f233bb5dcc97fef90bc1a295c07,1-4a78ffce86a307d77aca63394d9ae692,2018-6-19,Paraíso,-23.57677,-46.63933,73027,76,27,65,15,43,21,26,43,NORMAL,169
77f9c0081c61cc34a88112f8cd6886ce,1-3ba96ff26220ec2f4598c44e1ce8b979,2018-6-20,Paraíso,-23.57677,-46.63933,72195,66,17,56,13,38,16,22,38,NORMAL,170
c8519bfed57e7d0b54f863da6011ed35,1-9ed8262a9d5baa8688cdf55da5bf28ae,2018-6-22,Paraíso,-23.57677,-46.63933,71804,45,65,42,12,30,6,10,28,REABASTECER,172
e61ec3b717d6b34d019e7e6deb70ab9e,1-9ed8262a9d5baa8688cdf55da5bf28ae,2018-6-22,Paraíso,-23.57677,-46.63933,71804,45,65,42,12,30,6,10,28,REABASTECER,172
37b48334dbf837ed1ac83bd0a5c13a19,1-ff55e481a0aed7fbf01407d72abe6071,2018-6-25,Paraíso,-23.57677,-46.63933,73424,14,50,25,8,19,35,39,17,NORMAL,175
a20d6d9180c8498f4cd48872d9ec4b12,1-ff55e481a0aed7fbf01407d72abe6071,2018-6-25,Paraíso,-23.57677,-46.63933,73424,14,50,25,8,19,35,39,17,NORMAL,175
d6bd9c770ca5d117d3f9f312ddf613ea,1-7c5c29dde9a55e005f9eafba8cea914d,2018-6-27,Paraíso,-23.57677,-46.63933,70164,86,34,11,6,15,29,31,10,NORMAL,177
87863217d9846acfab29923d0962fa28,1-b35e230a0b5181ec6f65c722b00985d2,2018-6-28,Paraíso,-23.57677,-46.63933,72050,75,28,5,43,13,24,29,8,NORMAL,178
26277e6a4c02f07898cd00b19883063f,1-b35e230a0b5181ec6f65c722b00985d2,2018-6-28,Paraíso,-23.57677,-46.63933,72050,75,28,5,43,13,24,29,8,NORMAL,178
c8519bfed57e7d0b54f863da60c90bc2,1-1ff21bff780536db1c73189b762678d0,2018-7-1,Paraíso,-23.57677,-46.63933,73974,40,1,49,37,43,19,19,37,NORMAL,181
c61fb9788e11b3e26ee740e212f87d55,1-b49b915f726b9a7c5d54524d1d2e9fec,2018-7-2,Paraíso,-23.57677,-46.63933,72009,28,65,40,32,39,15,16,32,NORMAL,182
5868c552e3dc194a6e14c4f9fe79d186,1-b49b915f726b9a7c5d54524d1d2e9fec,2018-7-2,Paraíso,-23.57677,-46.63933,72009,28,65,40,32,39,15,16,32,NORMAL,182
23dc47d234aa63e6e5f2668bca03fcce,1-b49b915f726b9a7c5d54524d1d2e9fec,2018-7-2,Paraíso,-23.57677,-46.63933,72009,28,65,40,32,39,15,16,32,NORMAL,182
c61fb9788e11b3e26ee740e212f87fb0,1-45b33ee9946ed30a650f2e2c48d0435f,2018-7-3,Paraíso,-23.57677,-46.63933,70902,15,63,32,30,36,13,13,27,NORMAL,183
b8cd03e3690608d6d04f0fef20e4fc95,1-45b33ee9946ed30a650f2e2c48d0435f,2018-7-3,Paraíso,-23.57677,-46.63933,70902,15,63,32,30,36,13,13,27,NORMAL,183
77f9c0081c61cc34a88112f8cd691022,1-cdf310293589ba0a677d7a1840d5b677,2018-7-5,Paraíso,-23.57677,-46.63933,70655,86,49,18,18,31,7,4,18,REABASTECER,185
9309aa92f566df97381f8e298d182c43,1-084b25f1bf28f2bb35ea1eb1d87ea9fb,2018-7-6,Paraíso,-23.57677,-46.63933,70563,78,39,13,17,26,4,43,13,NORMAL,186
adc761eff780033487fe20f4b9e56ff2,1-084b25f1bf28f2bb35ea1eb1d87ea9fb,2018-7-6,Paraíso,-23.57677,-46.63933,70563,78,39,13,17,26,4,43,13,NORMAL,186
26bc2c82ab8d197ebd461e35ae2513b6,1-084b25f1bf28f2bb35ea1eb1d87ea9fb,2018-7-6,Paraíso,-23.57677,-46.63933,70563,78,39,13,17,26,4,43,13,NORMAL,186
392f427b0f032eaa89918d07bc0521e9,1-295cc7b91a2510b5ce112e8f8f35e920,2018-7-8,Paraíso,-23.57677,-46.63933,71293,57,24,65,5,15,40,36,7,REABASTECER,188
fa8ea08de2d646b4e4857b7b405a2e6d,1-295cc7b91a2510b5ce112e8f8f35e920,2018-7-8,Paraíso,-23.57677,-46.63933,71293,57,24,65,5,15,40,36,7,REABASTECER,188
dce4540fd561e895a7d5116300288a19,1-295cc7b91a2510b5ce112e8f8f35e920,2018-7-8,Paraíso,-23.57677,-46.63933,71293,57,24,65,5,15,40,36,7,REABASTECER,188
70f8557abc97fe3340747f2eec4af219,1-f085ef91ced31d8bdc0dbeb5da7ea8af,2018-7-9,Paraíso,-23.57677,-46.63933,72617,46,21,61,43,12,37,32,3,REABASTECER,189
6519905fb2fb9162eae97aa083ddb42d,1-c57426de53f4be68c78ab495bd3f07ad,2018-7-11,Paraíso,-23.57677,-46.63933,70574,27,15,48,31,43,31,26,39,NORMAL,191
77f9c0081c61cc34a88112f8cdf42bff,1-a03a0460f252890941491c8676fdb090,2018-7-12,Paraíso,-23.57677,-46.63933,73433,18,12,38,31,39,29,23,35,NORMAL,192
f8b2781dfd332f9e5b010dcde6aae129,1-a03a0460f252890941491c8676fdb090,2018-7-12,Paraíso,-23.57677,-46.63933,73433,18,12,38,31,39,29,23,35,NORMAL,192
374980de790cfc0e80059d527936bb5c,1-a03a0460f252890941491c8676fdb090,2018-7-12,Paraíso,-23.57677,-46.63933,73433,18,12,38,31,39,29,23,35,NORMAL,192
6519905fb2fb9162eae97aa083081962,1-1a7ff2ec0e71ce3015cd912c05b6698c,2018-7-13,Paraíso,-23.57677,-46.63933,73662,10,9,34,25,37,27,19,31,NORMAL,193
fa8ea08de2d646b4e4857b7b404fc9f3,1-c2379104388a3cf980b12ef7b55493f2,2018-7-14,Paraíso,-23.57677,-46.63933,71835,86,65,25,19,31,26,13,25,NORMAL,194
6bfa1c588abbd754ef26e9c49e50a151,1-c2379104388a3cf980b12ef7b55493f2,2018-7-14,Paraíso,-23.57677,-46.63933,71835,86,65,25,19,31,26,13,25,NORMAL,194
e8f0173533dccc8bcee891245ceb834c,1-c2379104388a3cf980b12ef7b55493f2,2018-7-14,Paraíso,-23.57677,-46.63933,71835,86,65,25,19,31,26,13,25,NORMAL,194
ee7a6958daae0379fcec44b4e4c8205c,1-c2379104388a3cf980b12ef7b55493f2,2018-7-14,Paraíso,-23.57677,-46.63933,71835,86,65,25,19,31,26,13,25,NORMAL,194
028bd7773b41417f282441a7df1a5c21,1-c2379104388a3cf980b12ef7b55493f2,2018-7-14,Paraíso,-23.57677,-46.63933,71835,86,65,25,19,31,26,13,25,NORMAL,194
f975c7a30595269de6a2f2debe8bfd06,1-be3c3d7153a3ef374d90638bfce9b085,2018-7-15,Paraíso,-23.57677,-46.63933,71517,78,62,17,17,25,24,8,22,NORMAL,195
f8b2781dfd332f9e5b010dcde6aaff35,1-9f9d3c4c436b992ace9b6027bf13c6bf,2018-7-18,Paraíso,-23.57677,-46.63933,70603,51,39,65,4,17,11,38,13,REABASTECER,198
fd8b514cbe303e0558a8a10ef0b04208,1-13ce294eb37db84008a3a3b85e8280ed,2018-7-19,Paraíso,-23.57677,-46.63933,71418,41,32,59,43,13,5,36,7,NORMAL,199
1eac9b8866c576a7b47353cd90a83f74,1-13ce294eb37db84008a3a3b85e8280ed,2018-7-19,Paraíso,-23.57677,-46.63933,71418,41,32,59,43,13,5,36,7,NORMAL,199
e8f0173533dccc8bcee891245ceb9203,1-b8b5725371c574b668c3ff2d65ad0648,2018-7-20,Paraíso,-23.57677,-46.63933,73119,29,24,53,40,7,43,33,2,REABASTECER,200
a20d6d9180c8498f4cd48872d9ec97a9,1-784f752e822aa910cd86154df05bbdd8,2018-7-22,Paraíso,-23.57677,-46.63933,70966,14,13,42,34,43,38,21,40,NORMAL,202
9ed4ae942be61eb5907fb9820293326f,1-86f8ba2c7f60e4f79ae61e2b9c995481,2018-7-23,Paraíso,-23.57677,-46.63933,72265,6,4,34,31,38,36,18,34,REABASTECER,203
842e7424a0d70f2409a12e37a09faded,1-91b8c6efd8be0f9f768d84809334931c,2018-7-25,Paraíso,-23.57677,-46.63933,73094,78,58,22,29,32,32,6,25,REABASTECER,205
d6bd9c770ca5d117d3f9f312ddf6a5c5,1-ba75f6d2fcbfbf012a837bce61550b73,2018-7-26,Paraíso,-23.57677,-46.63933,73617,69,56,15,28,29,30,43,19,NORMAL,206
842e7424a0d70f2409a12e37a060a1e9,1-a2be3b61a0cb20d91ecfe2484c9410ff,2018-7-27,Paraíso,-23.57677,-46.63933,71705,62,50,9,24,25,30,39,15,REABASTECER,207
5df9dd5367fbf50d65716b1f5253ee54,1-a2be3b61a0cb20d91ecfe2484c9410ff,2018-7-27,Paraíso,-23.57677,-46.63933,71705,62,50,9,24,25,30,39,15,REABASTECER,207
77a9d4897bda671ee0ad7a9e3ab302e1,1-a2be3b61a0cb20d91ecfe2484c9410ff,2018-7-27,Paraíso,-23.57677,-46.63933,71705,62,50,9,24,25,30,39,15,REABASTECER,207
85a4e0a13a9b0d4e5cebe203e36a3b29,1-ab29baa9b82d3eb88603eebb76d223fb,2018-7-28,Paraíso,-23.57677,-46.63933,71682,49,46,65,20,19,28,37,11,NORMAL,208
d6bd9c770ca5d117d3f9f312ddd779c4,1-7e72f295fdfbdee1cce815dd6bdc7c10,2018-7-29,Paraíso,-23.57677,-46.63933,73597,38,41,60,16,13,27,34,8,NORMAL,209
24f5317343df0b9f1726a8558fc1fb49,1-e55b3611173533bcac44b3a259f304e8,2018-7-30,Paraíso,-23.57677,-46.63933,73929,27,36,54,15,7,22,29,4,NORMAL,210
9e13eb21f7b2b92fcf8867265a359960,1-e55b3611173533bcac44b3a259f304e8,2018-7-30,Paraíso,-23.57677,-46.63933,73929,27,36,54,15,7,22,29,4,NORMAL,210
3e61ff2516f050eeb505a4cef40d18be,1-e55b3611173533bcac44b3a259f304e8,2018-7-30,Paraíso,-23.57677,-46.63933,73929,27,36,54,15,7,22,29,4,NORMAL,210
374980de790cfc0e80059d52791be310,1-8b8cd85306d61eb15cb3454bcb5ced18,2018-8-1,Paraíso,-23.57677,-46.63933,71105,15,31,50,11,3,16,23,43,REABASTECER,211
f0def21029e3412ab6f3763784302c15,1-28c6de873b090ef509798e45e31d724e,2018-8-2,Paraíso,-23.57677,-46.63933,72805,6,26,41,5,43,13,20,39,REABASTECER,212
0c2e67eb371d0543c46660d179de0b1c,1-28c6de873b090ef509798e45e31d724e,2018-8-2,Paraíso,-23.57677,-46.63933,72805,6,26,41,5,43,13,20,39,REABASTECER,212
ee7a6958daae0379fcec44b4e4c85e65,1-28c6de873b090ef509798e45e31d724e,2018-8-2,Paraíso,-23.57677,-46.63933,72805,6,26,41,5,43,13,20,39,REABASTECER,212
b1792990061e28c0f1149a8c94b50824,1-28c6de873b090ef509798e45e31d724e,2018-8-2,Paraíso,-23.57677,-46.63933,72805,6,26,41,5,43,13,20,39,REABASTECER,212
26bc2c82ab8d197ebd461e35ae257645,1-aa7c5495ecdbcea31deb76c87b6fee3b,2018-8-4,Paraíso,-23.57677,-46.63933,73900,75,16,29,39,35,5,14,34,NORMAL,214
602ce3e17beab8a6c50dd92c54f1ec2c,1-aa7c5495ecdbcea31deb76c87b6fee3b,2018-8-4,Paraíso,-23.57677,-46.63933,73900,75,16,29,39,35,5,14,34,NORMAL,214
4c7a2ca3678d21818f51fe21cc56f1cf,1-6f10bb4647bb2b34e9bc26781a7e6180,2018-8-5,Paraíso,-23.57677,-46.63933,72262,62,8,19,38,31,43,9,32,NORMAL,215
aef589db1b6c909f47f67ec6c91c6b0b,1-7f264c16b4e7e53c4e2d32956b46dc19,2018-8-6,Paraíso,-23.57677,-46.63933,73223,52,65,10,35,27,43,6,30,NORMAL,216
828521a9e7fb00d836d78cf24a338ace,1-7f264c16b4e7e53c4e2d32956b46dc19,2018-8-6,Paraíso,-23.57677,-46.63933,73223,52,65,10,35,27,43,6,30,NORMAL,216
f0def21029e3412ab6f37637843a5f28,1-2069e0485b9c188b2c5c592458eb8fb5,2018-8-7,Paraíso,-23.57677,-46.63933,70083,43,58,0,29,24,40,43,26,REABASTECER,217
fe91b220a706805b849fd1dbe54363af,1-588b3c829d7dfe34cfb1ec95062156c9,2018-8-8,Paraíso,-23.57677,-46.63933,71493,31,50,65,27,21,37,39,22,NORMAL,218
fa8ea08de2d646b4e4857b7b40500f07,1-ebab1e452789ec2b3313e5b9f60a0ffe,2018-8-10,Paraíso,-23.57677,-46.63933,72357,12,36,50,24,9,27,32,16,REABASTECER,220
6bfa1c588abbd754ef26e9c49ec22d3c,1-ebab1e452789ec2b3313e5b9f60a0ffe,2018-8-10,Paraíso,-23.57677,-46.63933,72357,12,36,50,24,9,27,32,16,REABASTECER,220
6bfa1c588abbd754ef26e9c49e5115b2,1-0b1fcbfdc1b87f969e3ba334c4cfaa45,2018-8-11,Paraíso,-23.57677,-46.63933,71892,86,34,43,23,4,23,26,13,REABASTECER,221
e61ec3b717d6b34d019e7e6deb3065fb,1-0b1fcbfdc1b87f969e3ba334c4cfaa45,2018-8-11,Paraíso,-23.57677,-46.63933,71892,86,34,43,23,4,23,26,13,REABASTECER,221
6bfa1c588abbd754ef26e9c49e51249d,1-14defba02f41f9158d63e032b7ac2eb4,2018-8-12,Paraíso,-23.57677,-46.63933,73189,76,30,36,22,43,20,24,11,NORMAL,222
5df9dd5367fbf50d65716b1f52541601,1-877bad82f3eb8cb0ea325f735ca11493,2018-8-13,Paraíso,-23.57677,-46.63933,71300,67,20,29,20,37,20,20,8,NORMAL,223
26bc2c82ab8d197ebd461e35aee4fa3d,1-606c06c7332de96b267cbe0a0cac4938,2018-8-15,Paraíso,-23.57677,-46.63933,72115,42,3,19,17,31,8,13,43,REABASTECER,225
7ca31920c58ace710c419f6232befaf8,1-4ae43d3fafd4f33223dd2e1f63b1f0ec,2018-8-16,Paraíso,-23.57677,-46.63933,72262,33,65,15,12,26,2,7,40,REABASTECER,226
ee7a6958daae0379fcec44b4e475655d,1-4ae43d3fafd4f33223dd2e1f63b1f0ec,2018-8-16,Paraíso,-23.57677,-46.63933,72262,33,65,15,12,26,2,7,40,REABASTECER,226
1eac9b8866c576a7b47353cd90a8bf3d,1-4ae43d3fafd4f33223dd2e1f63b1f0ec,2018-8-16,Paraíso,-23.57677,-46.63933,72262,33,65,15,12,26,2,7,40,REABASTECER,226
dce4540fd561e895a7d5116300663f6d,1-41b77c8a9c75e2cd8aee363e4c8ce5ee,2018-8-17,Paraíso,-23.57677,-46.63933,70461,26,55,6,10,21,43,4,35,REABASTECER,227
d185a38244a071090798dbf981463b11,1-41b77c8a9c75e2cd8aee363e4c8ce5ee,2018-8-17,Paraíso,-23.57677,-46.63933,70461,26,55,6,10,21,43,4,35,REABASTECER,227
fad5b0cfdf4e06987348c0ff06a82d15,1-ede5643d8a9ebe06d32158860fc4c2fc,2018-8-18,Paraíso,-23.57677,-46.63933,72814,14,51,65,8,19,37,43,30,NORMAL,228
70f8557abc97fe3340747f2eec4be9a2,1-ede5643d8a9ebe06d32158860fc4c2fc,2018-8-18,Paraíso,-23.57677,-46.63933,72814,14,51,65,8,19,37,43,30,NORMAL,228
a30598de033c05dba00e1a10992e5a3b,1-ede5643d8a9ebe06d32158860fc4c2fc,2018-8-18,Paraíso,-23.57677,-46.63933,72814,14,51,65,8,19,37,43,30,NORMAL,228
36873a8fe1ce5b5ebfaeb3ec9f29e49f,1-9d0a175e9c4c7ffc8fa953a158f644b8,2018-8-21,Paraíso,-23.57677,-46.63933,72535,74,32,38,43,9,24,28,16,NORMAL,231
ee7a6958daae0379fcec44b4e4c8859b,1-9d0a175e9c4c7ffc8fa953a158f644b8,2018-8-21,Paraíso,-23.57677,-46.63933,72535,74,32,38,43,9,24,28,16,NORMAL,231
fad5b0cfdf4e06987348c0ff06a83add,1-9d0a175e9c4c7ffc8fa953a158f644b8,2018-8-21,Paraíso,-23.57677,-46.63933,72535,74,32,38,43,9,24,28,16,NORMAL,231
392f427b0f032eaa89918d07bc7d3701,1-2579249524e268293a028cb5c3dab38c,2018-8-22,Paraíso,-23.57677,-46.63933,72776,65,30,34,40,6,19,26,11,NORMAL,232
ac6b7c85860049267c7010dc059990a1,1-cf9fd298bd300e9f46af3ecbf53c6353,2018-8-24,Paraíso,-23.57677,-46.63933,73166,47,23,21,39,38,13,18,43,NORMAL,234
a33bffdac8bbed86cd2426e008583c73,1-eca050d6d08f06f02e9dc6e8481c4168,2018-8-25,Paraíso,-23.57677,-46.63933,70426,39,15,14,39,32,10,15,39,NORMAL,235
f975c7a30595269de6a2f2debe3910e2,1-8630758eaa36e41c98c89ff10618a33b,2018-8-26,Paraíso,-23.57677,-46.63933,70911,27,8,4,38,26,7,10,36,NORMAL,236
fd8b514cbe303e0558a8a10ef0b1074b,1-6215836beac593ef07c9f971410d4837,2018-8-28,Paraíso,-23.57677,-46.63933,70858,9,58,57,33,20,43,43,30,REABASTECER,238
285868e2fbb191b4665f66bd9a31e6c0,1-bcb772db8c91210c1d2f32837c4cfc32,2018-8-29,Paraíso,-23.57677,-46.63933,72180,86,48,53,29,14,40,39,28,NORMAL,239
26bc2c82ab8d197ebd461e35ae45688b,1-e7dae3e37eb65f281561c4f925815e1a,2018-8-30,Paraíso,-23.57677,-46.63933,70452,75,45,45,24,11,40,33,24,NORMAL,240
fbbd4e7ffb4bdc4d5b71774a8b17bd28,1-e7dae3e37eb65f281561c4f925815e1a,2018-8-30,Paraíso,-23.57677,-46.63933,70452,75,45,45,24,11,40,33,24,NORMAL,240
5df9dd5367fbf50d65716b1f52543ad4,1-e7dae3e37eb65f281561c4f925815e1a,2018-8-30,Paraíso,-23.57677,-46.63933,70452,75,45,45,24,11,40,33,24,NORMAL,240
a16890362236a1a8bdb32a8c214aa08b,1-3c33bfc5c9b29677179e0850fa68f104,2018-9-1,Paraíso,-23.57677,-46.63933,73626,65,35,36,21,7,40,29,21,NORMAL,241
ce32f8a7665018587efb1b356a5c2a02,1-5862ca0be2f4d3c7e7077e5e64f6eaf6,2018-9-3,Paraíso,-23.57677,-46.63933,73620,43,29,21,19,43,34,25,12,NORMAL,243
c084d0ae91125f3e3b66f5dc26cace4b,1-5862ca0be2f4d3c7e7077e5e64f6eaf6,2018-9-3,Paraíso,-23.57677,-46.63933,73620,43,29,21,19,43,34,25,12,NORMAL,243
9a5a64e042ff725dd67012828eca6d9e,1-5063e28e7d1fec48d89b38a9aa753c61,2018-9-6,Paraíso,-23.57677,-46.63933,71554,6,11,5,11,33,29,14,4,NORMAL,246
7ca31920c58ace710c419f6232bf4115,1-5063e28e7d1fec48d89b38a9aa753c61,2018-9-6,Paraíso,-23.57677,-46.63933,71554,6,11,5,11,33,29,14,4,NORMAL,246
36873a8fe1ce5b5ebfaeb3ec9fa67850,1-5063e28e7d1fec48d89b38a9aa753c61,2018-9-6,Paraíso,-23.57677,-46.63933,71554,6,11,5,11,33,29,14,4,NORMAL,246
4c7a2ca3678d21818f51fe21cc57942a,1-5a04f97d82aa40281a0a47f56b0e8d6f,2018-9-7,Paraíso,-23.57677,-46.63933,70703,86,2,65,5,27,29,11,43,NORMAL,247
7ca31920c58ace710c419f6232bf5402,1-5a04f97d82aa40281a0a47f56b0e8d6f,2018-9-7,Paraíso,-23.57677,-46.63933,70703,86,2,65,5,27,29,11,43,NORMAL,247
392f427b0f032eaa89918d07bc7d8b34,1-28d1f472c53287400b1482b6b8195b2f,2018-9-8,Paraíso,-23.57677,-46.63933,72264,76,65,59,43,22,29,6,41,REABASTECER,248
